Identifier,ProductCategory,ProductSubCategory,AnimalSpecies,AnimalSubSpecies,RiskfeedAnimalSubSpecies,AnimalSubSpeciesWeight,AnimalSubSpeciesConsumption,AnimalSubspeciesCompoundFeedIntake,Year,MinAnimalSubSpeciesCompoundFeedIntake,MaxAnimalSubSpeciesCompoundFeedIntake,,,
6.9.1.4.5,Diverse,Protapec,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2017,0,0,,,
6.10.1.4.1,Diverse,Sugar beet,Pigs,Sow reproduction,Zeugen reproductie,200,6,1,2016,0.5,1.32,,,
6.10.1.4.2,Diverse,Sugar beet,Pigs,Sow reproduction,Zeugen reproductie,200,6,0.5,2015,0.5,1.32,,,
6.10.1.4.3,Diverse,Sugar beet,Pigs,Sow reproduction,Zeugen reproductie,200,6,0.5,2014,0.5,1.32,,,
6.10.1.4.4,Diverse,Sugar beet,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0.5,1.32,,,
6.10.1.4.5,Diverse,Sugar beet,Pigs,Sow reproduction,Zeugen reproductie,200,6,1.32,2017,0.5,1.32,,,
7.1.1.4.1,AnimalProducts,Weypowder/WPC,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2016,0,0,,,
7.1.1.4.2,AnimalProducts,Weypowder/WPC,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2015,0,0,,,
7.1.1.4.3,AnimalProducts,Weypowder/WPC,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2014,0,0,,,
7.1.1.4.4,AnimalProducts,Weypowder/WPC,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0,0,,,
7.1.1.4.5,AnimalProducts,Weypowder/WPC,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2017,0,0,,,
7.2.1.4.1,AnimalProducts,Milkpowder/-concentrate,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2016,0,0,,,
7.2.1.4.2,AnimalProducts,Milkpowder/-concentrate,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2015,0,0,,,
7.2.1.4.3,AnimalProducts,Milkpowder/-concentrate,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2014,0,0,,,
7.2.1.4.4,AnimalProducts,Milkpowder/-concentrate,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0,0,,,
7.2.1.4.5,AnimalProducts,Milkpowder/-concentrate,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2017,0,0,,,
7.3.1.4.1,AnimalProducts,Animal proteins,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2016,0,0,,,
7.3.1.4.2,AnimalProducts,Animal proteins,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2015,0,0,,,
7.3.1.4.3,AnimalProducts,Animal proteins,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2014,0,0,,,
7.3.1.4.4,AnimalProducts,Animal proteins,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0,0,,,
7.3.1.4.5,AnimalProducts,Animal proteins,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2017,0,0,,,
7.4.1.4.1,AnimalProducts,Fish meal,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2016,0,0,,,
7.4.1.4.2,AnimalProducts,Fish meal,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2015,0,0,,,
7.4.1.4.3,AnimalProducts,Fish meal,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2014,0,0,,,
7.4.1.4.4,AnimalProducts,Fish meal,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0,0,,,
7.4.1.4.5,AnimalProducts,Fish meal,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2017,0,0,,,
7.5.1.4.1,AnimalProducts,Bovine fat,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2016,0,0,,,
7.5.1.4.2,AnimalProducts,Bovine fat,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2015,0,0,,,
7.5.1.4.3,AnimalProducts,Bovine fat,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2014,0,0,,,
7.5.1.4.4,AnimalProducts,Bovine fat,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0,0,,,
7.5.1.4.5,AnimalProducts,Bovine fat,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2017,0,0,,,
7.6.1.4.1,AnimalProducts,Porcinefat,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2016,0,0,,,
7.6.1.4.2,AnimalProducts,Porcinefat,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2015,0,0,,,
7.6.1.4.3,AnimalProducts,Porcinefat,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2014,0,0,,,
7.6.1.4.4,AnimalProducts,Porcinefat,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0,0,,,
7.6.1.4.5,AnimalProducts,Porcinefat,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2017,0,0,,,
7.7.1.4.1,AnimalProducts,Other animal fats,Pigs,Sow reproduction,Zeugen reproductie,200,6,2,2016,0.7,2,,,
7.7.1.4.2,AnimalProducts,Other animal fats,Pigs,Sow reproduction,Zeugen reproductie,200,6,1.4,2015,0.7,2,,,
7.7.1.4.3,AnimalProducts,Other animal fats,Pigs,Sow reproduction,Zeugen reproductie,200,6,0.7,2014,0.7,2,,,
7.7.1.4.4,AnimalProducts,Other animal fats,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0.7,2,,,
7.7.1.4.5,AnimalProducts,Other animal fats,Pigs,Sow reproduction,Zeugen reproductie,200,6,1.34,2017,0.7,2,,,
7.8.1.4.1,AnimalProducts,Fish oil,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2016,0,0.3,,,
7.8.1.4.2,AnimalProducts,Fish oil,Pigs,Sow reproduction,Zeugen reproductie,200,6,0.3,2015,0,0.3,,,
7.8.1.4.3,AnimalProducts,Fish oil,Pigs,Sow reproduction,Zeugen reproductie,200,6,0.3,2014,0,0.3,,,
7.8.1.4.4,AnimalProducts,Fish oil,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0,0.3,,,
7.8.1.4.5,AnimalProducts,Fish oil,Pigs,Sow reproduction,Zeugen reproductie,200,6,0.2,2017,0,0.3,,,
7.9.1.4.1,AnimalProducts,Poultry fat,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2016,0,0,,,
7.9.1.4.2,AnimalProducts,Poultry fat,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2015,0,0,,,
7.9.1.4.3,AnimalProducts,Poultry fat,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2014,0,0,,,
7.9.1.4.4,AnimalProducts,Poultry fat,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0,0,,,
7.9.1.4.5,AnimalProducts,Poultry fat,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2017,0,0,,,
8.1.1.4.1,OilsFatsVegetable,Coconut fat,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2016,0,0,,,
8.1.1.4.2,OilsFatsVegetable,Coconut fat,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2015,0,0,,,
8.1.1.4.3,OilsFatsVegetable,Coconut fat,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2014,0,0,,,
8.1.1.4.4,OilsFatsVegetable,Coconut fat,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0,0,,,
8.1.1.4.5,OilsFatsVegetable,Coconut fat,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2017,0,0,,,
8.2.1.4.1,OilsFatsVegetable,Palmoil,Pigs,Sow reproduction,Zeugen reproductie,200,6,0.1,2016,0.1,0.4,,,
8.2.1.4.2,OilsFatsVegetable,Palmoil,Pigs,Sow reproduction,Zeugen reproductie,200,6,0.4,2015,0.1,0.4,,,
8.2.1.4.3,OilsFatsVegetable,Palmoil,Pigs,Sow reproduction,Zeugen reproductie,200,6,0.1,2014,0.1,0.4,,,
8.2.1.4.4,OilsFatsVegetable,Palmoil,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0.1,0.4,,,
8.2.1.4.5,OilsFatsVegetable,Palmoil,Pigs,Sow reproduction,Zeugen reproductie,200,6,0.33,2017,0.1,0.4,,,
8.3.1.4.1,OilsFatsVegetable,Palmkernel fat,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2016,0,0,,,
8.3.1.4.2,OilsFatsVegetable,Palmkernel fat,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2015,0,0,,,
8.3.1.4.3,OilsFatsVegetable,Palmkernel fat,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2014,0,0,,,
8.3.1.4.4,OilsFatsVegetable,Palmkernel fat,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0,0,,,
8.3.1.4.5,OilsFatsVegetable,Palmkernel fat,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2017,0,0,,,
8.4.1.4.1,OilsFatsVegetable,Rapeseed oil,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2016,0,0,,,
8.4.1.4.2,OilsFatsVegetable,Rapeseed oil,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2015,0,0,,,
8.4.1.4.3,OilsFatsVegetable,Rapeseed oil,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2014,0,0,,,
8.4.1.4.4,OilsFatsVegetable,Rapeseed oil,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0,0,,,
8.4.1.4.5,OilsFatsVegetable,Rapeseed oil,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2017,0,0,,,
8.5.1.4.1,OilsFatsVegetable,Soya bean oil,Pigs,Sow reproduction,Zeugen reproductie,200,6,0.4,2016,0.1,0.7,,,
8.5.1.4.2,OilsFatsVegetable,Soya bean oil,Pigs,Sow reproduction,Zeugen reproductie,200,6,0.1,2015,0.1,0.7,,,
8.5.1.4.3,OilsFatsVegetable,Soya bean oil,Pigs,Sow reproduction,Zeugen reproductie,200,6,0.7,2014,0.1,0.7,,,
8.5.1.4.4,OilsFatsVegetable,Soya bean oil,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0.1,0.7,,,
8.5.1.4.5,OilsFatsVegetable,Soya bean oil,Pigs,Sow reproduction,Zeugen reproductie,200,6,0.35,2017,0.1,0.7,,,
8.6.1.4.1,OilsFatsVegetable,Sunflower oil,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2016,0,0,,,
8.6.1.4.2,OilsFatsVegetable,Sunflower oil,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2015,0,0,,,
8.6.1.4.3,OilsFatsVegetable,Sunflower oil,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2014,0,0,,,
8.6.1.4.4,OilsFatsVegetable,Sunflower oil,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0,0,,,
8.6.1.4.5,OilsFatsVegetable,Sunflower oil,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2017,0,0,,,
8.7.1.4.1,OilsFatsVegetable,"Miscellaneous plant, incl linseed oil",Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2016,0,0.3,,,
8.7.1.4.2,OilsFatsVegetable,"Miscellaneous plant, incl linseed oil",Pigs,Sow reproduction,Zeugen reproductie,200,6,0.3,2015,0,0.3,,,
8.7.1.4.3,OilsFatsVegetable,"Miscellaneous plant, incl linseed oil",Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2014,0,0.3,,,
8.7.1.4.4,OilsFatsVegetable,"Miscellaneous plant, incl linseed oil",Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0,0.3,,,
8.7.1.4.5,OilsFatsVegetable,"Miscellaneous plant, incl linseed oil",Pigs,Sow reproduction,Zeugen reproductie,200,6,0.2,2017,0,0.3,,,
8.8.1.4.1,OilsFatsVegetable,Mixed fats and fatty acids,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2016,0,0.5,,,
8.8.1.4.2,OilsFatsVegetable,Mixed fats and fatty acids,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2015,0,0.5,,,
8.8.1.4.3,OilsFatsVegetable,Mixed fats and fatty acids,Pigs,Sow reproduction,Zeugen reproductie,200,6,0.5,2014,0,0.5,,,
8.8.1.4.4,OilsFatsVegetable,Mixed fats and fatty acids,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0,0.5,,,
8.8.1.4.5,OilsFatsVegetable,Mixed fats and fatty acids,Pigs,Sow reproduction,Zeugen reproductie,200,6,0.2,2017,0,0.5,,,
9.1.1.4.1,MinorAdditives,Lime/limestone,Pigs,Sow reproduction,Zeugen reproductie,200,6,1.1,2016,1,1.19,,,
9.1.1.4.2,MinorAdditives,Lime/limestone,Pigs,Sow reproduction,Zeugen reproductie,200,6,1,2015,1,1.19,,,
9.1.1.4.3,MinorAdditives,Lime/limestone,Pigs,Sow reproduction,Zeugen reproductie,200,6,1.1,2014,1,1.19,,,
9.1.1.4.4,MinorAdditives,Lime/limestone,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,1,1.19,,,
9.1.1.4.5,MinorAdditives,Lime/limestone,Pigs,Sow reproduction,Zeugen reproductie,200,6,1.19,2017,1,1.19,,,
9.2.1.4.1,MinorAdditives,Salt,Pigs,Sow reproduction,Zeugen reproductie,200,6,0.1,2016,0.06,0.1,,,
9.2.1.4.2,MinorAdditives,Salt,Pigs,Sow reproduction,Zeugen reproductie,200,6,0.1,2015,0.06,0.1,,,
9.2.1.4.3,MinorAdditives,Salt,Pigs,Sow reproduction,Zeugen reproductie,200,6,0.1,2014,0.06,0.1,,,
9.2.1.4.4,MinorAdditives,Salt,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0.06,0.1,,,
9.2.1.4.5,MinorAdditives,Salt,Pigs,Sow reproduction,Zeugen reproductie,200,6,0.06,2017,0.06,0.1,,,
9.3.1.4.1,MinorAdditives,Sodium-bicarbonate,Pigs,Sow reproduction,Zeugen reproductie,200,6,0.5,2016,0.42,0.5,,,
9.3.1.4.2,MinorAdditives,Sodium-bicarbonate,Pigs,Sow reproduction,Zeugen reproductie,200,6,0.5,2015,0.42,0.5,,,
9.3.1.4.3,MinorAdditives,Sodium-bicarbonate,Pigs,Sow reproduction,Zeugen reproductie,200,6,0.5,2014,0.42,0.5,,,
9.3.1.4.4,MinorAdditives,Sodium-bicarbonate,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0.42,0.5,,,
9.3.1.4.5,MinorAdditives,Sodium-bicarbonate,Pigs,Sow reproduction,Zeugen reproductie,200,6,0.42,2017,0.42,0.5,,,
9.4.1.4.1,MinorAdditives,Premix,Pigs,Sow reproduction,Zeugen reproductie,200,6,0.4,2016,0.4,0.4,,,
9.4.1.4.2,MinorAdditives,Premix,Pigs,Sow reproduction,Zeugen reproductie,200,6,0.4,2015,0.4,0.4,,,
9.4.1.4.3,MinorAdditives,Premix,Pigs,Sow reproduction,Zeugen reproductie,200,6,0.4,2014,0.4,0.4,,,
9.4.1.4.4,MinorAdditives,Premix,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0.4,0.4,,,
9.4.1.4.5,MinorAdditives,Premix,Pigs,Sow reproduction,Zeugen reproductie,200,6,0.4,2017,0.4,0.4,,,
9.5.1.4.1,MinorAdditives,Mono-calcium phosphate,Pigs,Sow reproduction,Zeugen reproductie,200,6,0.3,2016,0.3,0.5,,,
9.5.1.4.2,MinorAdditives,Mono-calcium phosphate,Pigs,Sow reproduction,Zeugen reproductie,200,6,0.5,2015,0.3,0.5,,,
9.5.1.4.3,MinorAdditives,Mono-calcium phosphate,Pigs,Sow reproduction,Zeugen reproductie,200,6,0.5,2014,0.3,0.5,,,
9.5.1.4.4,MinorAdditives,Mono-calcium phosphate,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0.3,0.5,,,
9.5.1.4.5,MinorAdditives,Mono-calcium phosphate,Pigs,Sow reproduction,Zeugen reproductie,200,6,0.35,2017,0.3,0.5,,,
9.6.1.4.1,MinorAdditives,Magnesium oxide,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2016,0,0,,,
9.6.1.4.2,MinorAdditives,Magnesium oxide,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2015,0,0,,,
9.6.1.4.3,MinorAdditives,Magnesium oxide,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2014,0,0,,,
9.6.1.4.4,MinorAdditives,Magnesium oxide,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0,0,,,
9.6.1.4.5,MinorAdditives,Magnesium oxide,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2017,0,0,,,
9.7.1.4.1,MinorAdditives,L-Lysine HCl,Pigs,Sow reproduction,Zeugen reproductie,200,6,0.2,2016,0.2,0.23,,,
9.7.1.4.2,MinorAdditives,L-Lysine HCl,Pigs,Sow reproduction,Zeugen reproductie,200,6,0.2,2015,0.2,0.23,,,
9.7.1.4.3,MinorAdditives,L-Lysine HCl,Pigs,Sow reproduction,Zeugen reproductie,200,6,0.2,2014,0.2,0.23,,,
9.7.1.4.4,MinorAdditives,L-Lysine HCl,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0.2,0.23,,,
9.7.1.4.5,MinorAdditives,L-Lysine HCl,Pigs,Sow reproduction,Zeugen reproductie,200,6,0.23,2017,0.2,0.23,,,
9.8.1.4.1,MinorAdditives,DL-Methionine,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2016,0,0,,,
9.8.1.4.2,MinorAdditives,DL-Methionine,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2015,0,0,,,
9.8.1.4.3,MinorAdditives,DL-Methionine,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2014,0,0,,,
9.8.1.4.4,MinorAdditives,DL-Methionine,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0,0,,,
9.8.1.4.5,MinorAdditives,DL-Methionine,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2017,0,0,,,
9.9.1.4.1,MinorAdditives,L-Threonine,Pigs,Sow reproduction,Zeugen reproductie,200,6,0.1,2016,0.05,0.1,,,
9.9.1.4.2,MinorAdditives,L-Threonine,Pigs,Sow reproduction,Zeugen reproductie,200,6,0.1,2015,0.05,0.1,,,
9.9.1.4.3,MinorAdditives,L-Threonine,Pigs,Sow reproduction,Zeugen reproductie,200,6,0.1,2014,0.05,0.1,,,
9.9.1.4.4,MinorAdditives,L-Threonine,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0.05,0.1,,,
9.9.1.4.5,MinorAdditives,L-Threonine,Pigs,Sow reproduction,Zeugen reproductie,200,6,0.05,2017,0.05,0.1,,,
9.10.1.4.1,MinorAdditives,L-Tryptofane,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2016,0,0,,,
9.10.1.4.2,MinorAdditives,L-Tryptofane,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2015,0,0,,,
9.10.1.4.3,MinorAdditives,L-Tryptofane,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2014,0,0,,,
9.10.1.4.4,MinorAdditives,L-Tryptofane,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0,0,,,
9.10.1.4.5,MinorAdditives,L-Tryptofane,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2017,0,0,,,
9.11.1.4.1,MinorAdditives,L-Valine,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2016,0,0.01,,,
9.11.1.4.2,MinorAdditives,L-Valine,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2015,0,0.01,,,
9.11.1.4.3,MinorAdditives,L-Valine,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2014,0,0.01,,,
9.11.1.4.4,MinorAdditives,L-Valine,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0,0.01,,,
9.11.1.4.5,MinorAdditives,L-Valine,Pigs,Sow reproduction,Zeugen reproductie,200,6,0.01,2017,0,0.01,,,
9.12.1.4.1,MinorAdditives,Fytase mix,Pigs,Sow reproduction,Zeugen reproductie,200,6,0.7,2016,0,0.7,,,
9.12.1.4.2,MinorAdditives,Fytase mix,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2015,0,0.7,,,
9.12.1.4.3,MinorAdditives,Fytase mix,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2014,0,0.7,,,
9.12.1.4.4,MinorAdditives,Fytase mix,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0,0.7,,,
9.12.1.4.5,MinorAdditives,Fytase mix,Pigs,Sow reproduction,Zeugen reproductie,200,6,0.65,2017,0,0.7,,,
9.13.1.4.1,MinorAdditives,Organic acid,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2016,0,0,,,
9.13.1.4.2,MinorAdditives,Organic acid,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2015,0,0,,,
9.13.1.4.3,MinorAdditives,Organic acid,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2014,0,0,,,
9.13.1.4.4,MinorAdditives,Organic acid,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0,0,,,
9.13.1.4.5,MinorAdditives,Organic acid,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2017,0,0,,,
9.14.1.4.1,MinorAdditives,Enzym,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2016,0,0,,,
9.14.1.4.2,MinorAdditives,Enzym,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2015,0,0,,,
9.14.1.4.3,MinorAdditives,Enzym,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2014,0,0,,,
9.14.1.4.4,MinorAdditives,Enzym,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0,0,,,
9.14.1.4.5,MinorAdditives,Enzym,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2017,0,0,,,
9.15.1.4.1,MinorAdditives,L-Arginine,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2016,0,0,,,
9.15.1.4.2,MinorAdditives,L-Arginine,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2015,0,0,,,
9.15.1.4.3,MinorAdditives,L-Arginine,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2014,0,0,,,
9.15.1.4.4,MinorAdditives,L-Arginine,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0,0,,,
9.15.1.4.5,MinorAdditives,L-Arginine,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2017,0,0,,,
9.16.1.4.1,MinorAdditives,Urea,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2016,0,0,,,
9.16.1.4.2,MinorAdditives,Urea,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2015,0,0,,,
9.16.1.4.3,MinorAdditives,Urea,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2014,0,0,,,
9.16.1.4.4,MinorAdditives,Urea,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0,0,,,
9.16.1.4.5,MinorAdditives,Urea,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2017,0,0,,,
9.17.1.4.1,MinorAdditives,Copper sulphate,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2016,0,0,,,
9.17.1.4.2,MinorAdditives,Copper sulphate,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2015,0,0,,,
9.17.1.4.3,MinorAdditives,Copper sulphate,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2014,0,0,,,
9.17.1.4.4,MinorAdditives,Copper sulphate,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0,0,,,
9.17.1.4.5,MinorAdditives,Copper sulphate,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2017,0,0,,,
9.18.1.4.1,MinorAdditives,Clay minerals,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2016,0,0,,,
9.18.1.4.2,MinorAdditives,Clay minerals,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2015,0,0,,,
9.18.1.4.3,MinorAdditives,Clay minerals,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2014,0,0,,,
9.18.1.4.4,MinorAdditives,Clay minerals,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0,0,,,
9.18.1.4.5,MinorAdditives,Clay minerals,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2017,0,0,,,
